time,province,aqi,co,no2,ozone1hour,pm10,pm25,so2
2017-06-22,云南,31.69,0.66,15.14,46.25,30.72,12.78,11.2
2017-06-22,内蒙古,49.46,0.56,19.13,97.32,47.37,23.36,8.73
2017-06-22,北京,48.67,0.77,24.46,95.24,35.09,31.69,2.12
2017-06-22,吉林,36.2,0.85,21.74,70.78,30.44,16.53,8.35
2017-06-22,四川,66.37,0.82,32.08,62.9,72.69,42.98,14.17
2017-06-22,天津,67.33,1.4,36.65,85.54,66.92,45.72,11.6
2017-06-22,宁夏,96.05,0.59,20.56,91.31,138.55,37.12,20.26
2017-06-22,安徽,66.27,0.83,26.13,88.79,64.75,42.42,14.46
2017-06-22,山东,56.96,0.74,19.55,91.92,64.38,31.46,10.28
2017-06-22,山西,60.36,1.09,19.08,117.92,58.57,37.55,14.0
2017-06-22,广东,33.11,0.77,18.41,36.55,32.38,17.03,7.51
2017-06-22,广西,35.93,0.8,16.08,38.21,36.8,19.03,10.61
2017-06-22,新疆,57.79,0.83,19.26,92.15,66.36,24.65,9.09
2017-06-22,江苏,42.67,0.66,25.78,66.62,41.57,23.06,9.52
2017-06-22,江西,36.64,0.9,16.95,45.83,35.63,21.41,16.74
2017-06-22,河北,63.03,0.97,28.87,92.25,58.79,42.3,9.21
2017-06-22,河南,63.32,0.92,23.23,99.87,67.83,40.55,8.76
2017-06-22,浙江,40.29,0.76,30.7,50.37,37.55,23.51,7.88
2017-06-22,海南,28.61,0.47,8.25,54.7,28.16,13.63,3.55
2017-06-22,湖北,58.61,1.04,22.94,83.09,61.75,34.88,10.16
2017-06-22,湖南,42.87,1.01,16.58,49.16,43.89,22.99,12.79
2017-06-22,甘肃,56.99,0.5,20.09,91.02,66.48,19.6,8.15
2017-06-22,福建,32.77,0.72,17.25,30.36,33.44,16.55,6.15
2017-06-22,西藏,45.02,0.57,14.44,90.27,47.87,16.24,6.22
2017-06-22,贵州,32.19,0.69,20.83,33.99,32.29,16.17,5.59
2017-06-22,辽宁,55.22,0.77,27.71,84.43,49.14,31.53,12.86
2017-06-22,重庆,59.12,0.96,50.22,55.29,66.17,38.04,10.71
2017-06-22,陕西,54.95,0.82,25.48,96.67,56.7,25.43,10.3
2017-06-22,青海,41.73,0.7,19.65,89.47,37.03,19.1,11.79
2017-06-22,黑龙江,33.38,0.47,16.84,53.82,31.32,15.96,9.15
2017-06-23,上海,75.3,0.74,47.6,56.49,64.32,55.02,7.01
2017-06-23,云南,32.22,0.68,15.09,45.43,31.33,13.3,10.84
2017-06-23,内蒙古,44.3,0.56,19.77,97.23,37.91,19.64,8.67
2017-06-23,北京,33.99,0.66,19.07,86.41,17.65,18.71,2.07
2017-06-23,吉林,47.26,0.79,31.85,84.36,42.61,20.13,10.64
2017-06-23,四川,67.12,0.86,31.03,56.33,75.71,42.95,14.56
2017-06-23,天津,49.78,1.01,28.43,76.9,50.86,32.13,10.95
2017-06-23,宁夏,62.43,0.43,13.73,97.98,75.16,18.96,11.33
2017-06-23,安徽,61.18,0.72,26.33,70.15,62.04,37.91,13.94
2017-06-23,山东,52.72,0.74,18.31,79.31,55.48,29.01,8.94
2017-06-23,山西,58.43,1.04,25.59,98.24,59.01,34.55,14.82
2017-06-23,广东,28.74,0.67,15.73,35.52,28.03,14.18,8.02
2017-06-23,广西,37.62,0.77,15.2,38.82,37.54,19.44,10.25
2017-06-23,新疆,61.51,0.73,18.64,95.62,72.24,23.03,8.34
2017-06-23,江苏,63.06,0.81,34.93,57.67,69.82,40.02,11.61
2017-06-23,江西,38.48,0.83,18.17,34.26,38.49,22.6,19.24
2017-06-23,河北,64.74,1.03,25.32,82.28,59.81,43.54,9.24
2017-06-23,河南,80.18,1.14,26.76,86.17,90.35,54.73,8.98
2017-06-23,浙江,54.43,0.85,33.01,45.19,57.5,33.72,9.19
2017-06-23,海南,20.52,0.44,6.33,42.28,19.89,8.43,3.61
2017-06-23,湖北,52.87,1.05,22.38,58.5,56.41,33.42,8.18
2017-06-23,湖南,29.61,0.92,16.08,31.21,28.59,14.73,9.69
2017-06-23,甘肃,86.7,0.42,16.01,93.93,109.32,29.99,6.65
2017-06-23,福建,36.59,0.63,16.06,39.59,36.71,18.68,7.16
2017-06-23,西藏,41.98,0.57,15.1,83.13,48.89,13.71,5.87
2017-06-23,贵州,26.14,0.7,18.5,34.24,25.23,13.86,5.34
2017-06-23,辽宁,58.74,0.84,34.58,71.37,54.87,36.56,14.09
2017-06-23,重庆,71.17,0.99,42.85,58.95,76.55,49.59,8.42
2017-06-23,陕西,62.26,0.85,31.36,81.29,71.46,28.75,11.75
2017-06-23,青海,53.3,0.71,22.86,88.58,56.86,25.78,13.18
2017-06-23,黑龙江,39.49,0.48,18.27,66.63,39.12,17.35,9.02
2017-06-24,上海,47.58,0.75,47.07,57.45,39.13,33.25,7.22
2017-06-24,云南,30.64,0.65,12.94,43.77,29.71,12.74,9.3
2017-06-24,内蒙古,45.0,0.55,21.42,98.43,39.79,16.71,9.79
2017-06-24,北京,35.83,0.5,20.36,77.98,36.61,20.18,2.93
2017-06-24,吉林,49.39,0.84,33.75,85.07,47.2,22.5,9.87
2017-06-24,四川,48.67,0.74,27.01,50.85,50.56,27.17,11.17
2017-06-24,天津,61.0,1.41,31.78,75.78,63.57,41.04,12.75
2017-06-24,宁夏,61.53,0.56,25.27,95.32,72.6,20.45,23.62
2017-06-24,安徽,59.7,0.72,24.69,91.41,56.43,36.93,13.95
2017-06-24,山东,49.52,0.72,17.4,90.36,47.97,26.87,8.75
2017-06-24,山西,63.48,1.15,33.62,91.57,66.23,35.67,18.15
2017-06-24,广东,28.06,0.67,16.66,38.99,27.29,13.48,8.34
2017-06-24,广西,35.66,0.71,13.9,43.45,35.48,17.84,11.71
2017-06-24,新疆,82.9,0.71,18.59,94.89,105.73,33.98,9.69
2017-06-24,江苏,63.99,0.88,32.58,85.23,66.51,39.58,13.29
2017-06-24,江西,33.88,0.78,16.51,36.39,33.25,19.09,12.82
2017-06-24,河北,56.76,0.82,26.8,90.7,53.56,35.25,10.96
2017-06-24,河南,80.63,1.24,23.99,113.77,87.28,51.4,11.85
2017-06-24,浙江,41.25,0.77,32.95,32.92,42.59,24.6,7.53
2017-06-24,海南,22.16,0.46,7.83,45.8,21.16,9.5,3.86
2017-06-24,湖北,46.8,1.04,21.04,62.21,48.69,27.08,7.04
2017-06-24,湖南,30.29,0.88,15.09,40.0,28.5,15.55,9.16
2017-06-24,甘肃,51.69,0.46,21.17,91.26,53.25,17.76,9.7
2017-06-24,福建,35.43,0.61,17.32,39.89,35.88,16.04,7.21
2017-06-24,西藏,44.72,0.54,14.3,90.12,49.88,13.19,5.86
2017-06-24,贵州,23.72,0.68,18.0,41.46,20.91,10.81,6.53
2017-06-24,辽宁,46.12,0.75,25.75,85.34,38.75,25.23,13.51
2017-06-24,重庆,49.79,0.83,37.6,42.5,51.95,31.91,7.71
2017-06-24,陕西,55.44,0.74,29.7,88.26,58.82,19.78,11.66
2017-06-24,青海,54.35,0.67,17.35,98.33,56.7,26.68,13.11
2017-06-24,黑龙江,42.82,0.49,18.11,65.36,42.57,20.58,8.41
2017-06-25,上海,66.78,0.87,48.17,31.22,48.9,48.1,8.62
2017-06-25,云南,32.19,0.68,14.24,41.28,31.9,13.55,10.93
2017-06-25,内蒙古,52.32,0.61,27.45,92.19,53.43,21.64,13.88
2017-06-25,北京,51.05,0.51,31.86,80.82,46.66,26.41,2.3
2017-06-25,吉林,43.53,0.81,28.61,71.79,42.7,23.17,10.13
2017-06-25,四川,42.51,0.59,22.43,63.98,41.93,20.06,12.65
2017-06-25,天津,85.32,1.24,39.98,98.01,75.27,50.57,12.85
2017-06-25,宁夏,66.38,0.65,29.35,99.3,73.03,25.17,24.63
2017-06-25,安徽,67.5,0.83,26.98,106.35,65.35,40.0,14.4
2017-06-25,山东,52.42,0.69,19.33,99.9,51.54,28.15,11.54
2017-06-25,山西,62.82,1.14,33.64,98.33,61.08,31.12,25.11
2017-06-25,广东,28.09,0.64,15.05,45.06,27.45,12.47,8.12
2017-06-25,广西,33.06,0.72,14.71,41.84,33.06,16.31,10.48
2017-06-25,新疆,77.65,0.64,17.92,96.08,113.49,37.62,7.78
2017-06-25,江苏,74.99,0.98,34.65,84.54,80.2,48.78,15.4
2017-06-25,江西,29.92,0.74,16.81,44.78,26.41,16.75,11.48
2017-06-25,河北,73.95,0.88,38.82,105.97,70.63,39.14,15.34
2017-06-25,河南,82.66,1.14,25.19,142.5,79.32,44.09,15.2
2017-06-25,浙江,37.21,0.71,29.33,42.19,37.8,21.14,7.54
2017-06-25,海南,23.14,0.47,7.82,48.07,22.79,9.16,3.92
2017-06-25,湖北,61.2,1.09,24.79,72.03,65.03,38.56,7.24
2017-06-25,湖南,28.29,0.88,14.94,49.83,25.28,14.23,8.46
2017-06-25,甘肃,56.49,0.48,21.85,102.8,58.74,18.69,11.93
2017-06-25,福建,35.26,0.59,16.47,44.41,36.04,15.9,7.03
2017-06-25,西藏,45.44,0.54,14.88,90.51,53.13,11.17,6.32
2017-06-25,贵州,27.49,0.61,16.26,60.83,24.54,11.96,8.89
2017-06-25,辽宁,53.76,0.76,28.88,87.76,47.2,30.22,10.52
2017-06-25,重庆,48.94,0.72,31.07,50.1,49.03,29.75,7.88
2017-06-25,陕西,64.06,0.82,34.23,104.73,60.06,21.85,13.74
2017-06-25,青海,46.73,0.71,17.03,100.63,43.32,23.62,11.6
2017-06-25,黑龙江,33.99,0.44,14.19,51.92,33.09,15.71,8.58
2017-06-26,上海,117.23,1.05,48.24,79.65,109.94,87.94,11.15
2017-06-26,云南,33.24,0.68,15.94,39.26,32.95,15.49,12.71
2017-06-26,内蒙古,60.36,0.68,29.18,97.68,64.21,25.11,17.31
2017-06-26,北京,56.6,0.44,35.19,105.78,47.5,22.95,2.1
2017-06-26,吉林,40.42,0.74,27.67,65.3,38.09,18.39,9.23
2017-06-26,四川,41.25,0.59,21.17,69.98,39.06,20.61,12.69
2017-06-26,天津,84.91,1.15,49.02,111.21,86.12,47.0,14.79
2017-06-26,宁夏,68.23,0.58,27.56,112.9,71.13,22.33,20.71
2017-06-26,安徽,72.73,0.82,29.55,113.12,72.23,43.0,16.44
2017-06-26,山东,72.07,0.85,28.83,114.95,72.08,38.16,16.24
2017-06-26,山西,67.34,1.24,36.55,105.08,65.64,29.08,32.96
2017-06-26,广东,29.25,0.63,15.17,43.32,28.77,12.8,8.2
2017-06-26,广西,35.92,0.79,15.3,43.26,36.28,18.73,12.01
2017-06-26,新疆,53.68,0.57,14.88,97.66,59.12,20.49,6.91
2017-06-26,江苏,76.44,0.96,31.48,96.69,82.39,50.07,15.01
2017-06-26,江西,39.33,0.74,15.65,68.44,35.35,23.78,13.01
2017-06-26,河北,80.37,1.09,40.84,121.46,77.27,39.83,17.42
2017-06-26,河南,90.51,1.08,34.9,136.99,93.82,47.79,14.53
2017-06-26,浙江,47.84,0.77,27.93,65.96,47.67,29.48,9.24
2017-06-26,海南,22.07,0.44,7.24,43.27,21.42,8.86,3.96
2017-06-26,湖北,64.83,1.1,23.35,75.91,70.31,42.24,8.55
2017-06-26,湖南,35.59,0.94,16.67,53.07,33.11,19.5,9.38
2017-06-26,甘肃,57.05,0.51,23.48,112.08,57.06,19.84,11.96
2017-06-26,福建,33.53,0.59,18.66,42.77,33.63,15.52,7.03
2017-06-26,西藏,55.98,0.88,26.32,88.72,80.27,15.4,9.06
2017-06-26,贵州,28.93,0.63,20.61,53.88,25.26,14.02,7.98
2017-06-26,辽宁,68.95,0.92,26.86,114.35,57.51,38.65,10.49
2017-06-26,重庆,52.2,0.84,42.17,40.55,54.26,33.52,8.7
2017-06-26,陕西,69.06,0.85,38.46,111.09,64.37,25.39,13.49
2017-06-26,青海,49.4,0.7,18.29,105.16,47.76,22.11,12.61
2017-06-26,黑龙江,43.63,0.53,21.22,51.18,45.72,18.56,11.08
2017-06-27,上海,124.48,1.07,47.72,92.99,90.39,93.71,9.84
2017-06-27,云南,29.73,0.7,15.9,39.64,28.9,14.0,10.01
2017-06-27,内蒙古,67.35,0.67,29.26,113.87,71.7,30.08,19.1
2017-06-27,北京,111.23,0.79,39.62,151.6,102.91,69.53,6.43
2017-06-27,吉林,57.33,0.9,26.49,100.38,53.13,27.96,9.55
2017-06-27,四川,46.53,0.64,23.86,78.65,43.43,23.95,13.44
2017-06-27,天津,102.15,1.3,41.26,130.19,103.33,66.62,20.16
2017-06-27,宁夏,67.95,0.57,23.66,126.49,72.39,25.55,16.95
2017-06-27,安徽,79.91,0.84,26.81,118.67,79.83,51.26,16.01
2017-06-27,山东,76.02,0.8,27.44,120.06,80.02,41.91,16.12
2017-06-27,山西,83.26,1.11,38.38,126.57,88.11,41.25,24.34
2017-06-27,广东,29.92,0.64,16.31,40.15,30.12,13.01,8.47
2017-06-27,广西,33.54,0.78,16.18,42.49,32.59,17.19,11.11
2017-06-27,新疆,57.23,0.66,15.66,96.35,65.63,21.59,8.03
2017-06-27,江苏,84.13,1.01,35.46,97.96,92.21,56.55,14.27
2017-06-27,江西,40.81,0.76,14.94,81.29,36.04,24.87,14.14
2017-06-27,河北,99.24,1.04,42.33,143.85,103.99,54.03,20.95
2017-06-27,河南,89.41,0.97,33.58,140.21,93.05,47.03,12.67
2017-06-27,浙江,52.99,0.82,27.87,71.78,51.24,34.0,10.01
2017-06-27,海南,22.49,0.44,7.14,38.13,22.11,9.0,3.71
2017-06-27,湖北,57.46,0.95,17.58,90.21,55.08,34.19,8.42
2017-06-27,湖南,34.98,0.84,13.53,81.73,29.57,17.34,9.33
2017-06-27,甘肃,60.03,0.52,20.87,113.52,63.27,22.26,9.95
2017-06-27,福建,35.0,0.65,18.38,63.22,32.93,16.85,7.49
2017-06-27,西藏,52.55,0.6,17.05,84.73,72.21,14.25,6.18
2017-06-27,贵州,30.86,0.7,23.74,58.4,27.07,16.56,8.37
2017-06-27,辽宁,63.79,0.82,19.73,121.64,53.03,34.78,10.15
2017-06-27,重庆,60.45,0.93,42.81,62.31,63.78,39.43,10.75
2017-06-27,陕西,71.39,0.91,35.9,113.41,72.18,32.47,16.36
2017-06-27,青海,44.28,0.69,19.72,96.81,41.13,20.43,13.23
2017-06-27,黑龙江,46.73,0.51,18.95,67.96,46.79,23.51,8.8
2017-06-28,上海,71.93,0.83,35.2,96.38,47.72,51.01,8.19
2017-06-28,云南,31.17,0.7,14.12,42.02,30.76,13.2,9.56
2017-06-28,内蒙古,71.5,0.61,22.2,135.61,74.01,30.83,15.6
2017-06-28,北京,129.65,1.17,40.58,155.39,126.46,95.29,7.66
2017-06-28,吉林,57.93,0.86,21.95,112.54,55.03,27.49,9.1
2017-06-28,四川,54.39,0.71,28.25,82.76,55.96,30.9,14.78
2017-06-28,天津,107.47,1.29,39.22,149.33,117.17,67.57,17.82
2017-06-28,宁夏,68.3,0.57,21.35,129.65,70.47,26.72,14.66
2017-06-28,安徽,73.65,0.79,26.71,108.43,74.69,46.83,16.36
2017-06-28,山东,76.39,0.77,21.15,128.28,82.21,44.09,13.48
2017-06-28,山西,87.4,1.04,34.73,135.78,95.24,46.16,22.95
2017-06-28,广东,31.07,0.63,16.69,45.37,30.63,14.31,9.34
2017-06-28,广西,36.17,0.82,18.2,33.38,35.44,20.14,12.1
2017-06-28,新疆,65.05,0.67,16.96,104.32,76.75,22.16,10.21
2017-06-28,江苏,86.08,0.96,37.89,96.27,96.55,58.81,14.24
2017-06-28,江西,34.48,0.87,18.6,59.95,31.75,20.54,15.04
2017-06-28,河北,102.7,1.14,36.73,158.19,113.19,59.36,22.2
2017-06-28,河南,79.56,0.85,27.86,138.34,79.31,40.44,11.69
2017-06-28,浙江,49.31,0.78,29.93,64.7,47.77,30.88,9.06
2017-06-28,海南,19.74,0.42,6.96,32.8,19.44,7.27,3.58
2017-06-28,湖北,57.27,0.94,18.47,95.87,57.37,34.94,8.94
2017-06-28,湖南,31.63,0.88,14.73,73.48,25.72,14.34,8.55
2017-06-28,甘肃,63.66,0.51,18.12,112.64,74.04,27.74,8.82
2017-06-28,福建,39.04,0.74,19.41,61.48,38.77,20.65,7.23
2017-06-28,西藏,44.55,0.46,11.56,95.84,48.85,12.07,6.25
2017-06-28,贵州,36.71,0.67,20.16,55.59,34.53,20.91,9.11
2017-06-28,辽宁,52.44,0.64,15.06,113.18,48.9,27.71,8.6
2017-06-28,重庆,77.85,0.9,48.54,100.36,80.19,47.13,11.65
2017-06-28,陕西,69.16,0.89,29.11,118.34,68.02,33.61,14.55
2017-06-28,青海,43.39,0.72,18.5,103.19,37.79,20.6,14.81
2017-06-28,黑龙江,57.97,0.63,19.12,89.12,60.12,30.49,8.35
2017-06-29,上海,49.76,0.72,35.59,85.2,39.34,33.6,6.95
2017-06-29,云南,26.14,0.67,13.6,36.72,25.57,11.11,10.59
2017-06-29,内蒙古,71.4,0.64,23.11,133.57,75.8,36.26,13.65
2017-06-29,北京,95.71,0.82,31.32,152.68,92.95,60.28,5.57
2017-06-29,吉林,57.32,0.87,17.08,113.03,60.68,31.36,8.28
2017-06-29,四川,57.46,0.72,26.2,80.73,58.45,34.77,12.92
2017-06-29,天津,103.45,1.27,38.07,146.76,115.64,68.63,16.25
2017-06-29,宁夏,71.27,0.62,20.78,123.84,83.67,30.07,16.08
2017-06-29,安徽,71.21,0.74,23.96,108.2,70.45,44.0,16.2
2017-06-29,山东,92.91,0.92,20.85,143.25,103.56,61.08,12.79
2017-06-29,山西,75.89,1.0,30.87,125.98,79.44,40.05,21.25
2017-06-29,广东,31.37,0.63,17.2,47.78,30.28,15.83,9.41
2017-06-29,广西,36.12,0.77,16.84,31.11,35.59,19.59,12.88
2017-06-29,新疆,42.46,0.7,15.2,94.48,39.92,17.09,9.35
2017-06-29,江苏,71.03,0.82,28.89,109.48,70.88,43.5,12.1
2017-06-29,江西,36.74,0.89,19.23,36.66,36.47,21.66,15.94
2017-06-29,河北,101.45,1.16,35.44,144.99,111.29,62.92,20.31
2017-06-29,河南,71.52,0.88,25.97,124.82,74.44,36.1,10.92
2017-06-29,浙江,48.23,0.8,29.83,51.03,47.66,29.02,8.72
2017-06-29,海南,18.41,0.47,8.0,28.68,17.73,7.27,3.69
2017-06-29,湖北,56.47,1.0,19.69,81.92,57.49,32.85,9.18
2017-06-29,湖南,33.57,1.0,18.95,41.75,32.44,17.86,10.53
2017-06-29,甘肃,56.0,0.55,21.97,106.93,59.51,24.33,8.44
2017-06-29,福建,37.49,0.68,18.71,54.45,38.03,18.6,8.8
2017-06-29,西藏,34.82,0.48,13.41,77.47,37.23,9.92,5.83
2017-06-29,贵州,26.52,0.66,18.73,35.67,24.62,13.87,6.97
2017-06-29,辽宁,53.05,0.64,13.97,103.22,52.77,31.99,8.62
2017-06-29,重庆,74.09,0.88,44.13,79.15,79.1,50.25,11.21
2017-06-29,陕西,61.06,0.89,27.89,101.56,64.87,32.93,11.25
2017-06-29,青海,47.49,0.74,16.5,106.33,44.42,22.63,12.6
2017-06-29,黑龙江,57.85,0.68,18.04,95.75,62.32,32.61,8.47
2017-06-30,上海,55.03,0.75,40.43,72.84,47.02,34.22,7.82
2017-06-30,云南,26.97,0.69,14.32,29.65,26.6,12.06,10.02
2017-06-30,内蒙古,72.18,0.68,27.67,120.95,75.41,39.34,14.78
2017-06-30,北京,107.4,0.83,37.71,148.2,108.76,73.2,2.81
2017-06-30,吉林,69.06,0.97,18.32,115.68,72.06,44.38,8.42
2017-06-30,四川,55.06,0.71,25.25,76.9,54.83,32.43,13.99
2017-06-30,天津,99.93,1.21,34.9,154.46,105.28,65.77,14.15
2017-06-30,宁夏,69.23,0.66,21.97,122.06,70.8,31.74,15.74
2017-06-30,安徽,59.93,0.71,26.03,74.98,59.66,36.74,16.27
2017-06-30,山东,79.7,0.88,21.19,127.44,88.76,49.18,11.16
2017-06-30,山西,80.9,1.12,35.96,118.54,87.8,45.16,23.19
2017-06-30,广东,29.95,0.63,17.71,40.41,29.69,15.48,9.43
2017-06-30,广西,33.55,0.77,17.28,35.4,31.3,15.95,11.56
2017-06-30,新疆,44.44,0.73,14.3,93.09,42.88,16.95,8.4
2017-06-30,江苏,56.96,0.79,31.99,68.66,59.33,34.0,11.87
2017-06-30,江西,40.48,0.84,19.52,34.17,40.93,24.14,16.18
2017-06-30,河北,102.0,0.95,33.46,154.27,109.6,61.34,17.07
2017-06-30,河南,73.17,0.92,25.74,117.69,79.59,41.06,10.48
2017-06-30,浙江,44.65,0.68,24.89,56.19,45.56,24.64,8.91
2017-06-30,海南,19.94,0.48,10.97,28.97,19.41,8.27,3.55
2017-06-30,湖北,38.6,0.88,18.22,57.92,37.46,21.19,7.19
2017-06-30,湖南,28.28,0.9,15.45,33.41,26.55,14.98,8.94
2017-06-30,甘肃,56.9,0.53,22.19,104.49,59.13,23.75,10.07
2017-06-30,福建,38.94,0.64,18.7,49.62,40.73,19.27,9.62
2017-06-30,西藏,35.0,0.48,13.9,75.18,37.28,10.88,6.13
2017-06-30,贵州,20.96,0.68,19.49,31.52,18.23,10.36,6.24
2017-06-30,辽宁,80.29,0.89,15.58,143.95,80.06,54.96,9.5
2017-06-30,重庆,61.25,0.81,38.71,88.4,64.32,37.51,12.19
2017-06-30,陕西,58.58,0.88,32.75,91.33,59.17,29.38,10.86
2017-06-30,青海,50.1,0.79,15.58,112.19,46.45,22.79,12.8
2017-06-30,黑龙江,44.94,0.59,16.91,75.19,42.38,24.65,8.03
2017-07-01,上海,67.08,0.72,38.1,85.71,58.79,45.99,7.53
2017-07-01,云南,28.67,0.71,14.47,30.04,28.62,13.16,10.31
2017-07-01,内蒙古,74.09,0.68,25.64,126.44,75.2,38.78,14.28
2017-07-01,北京,136.49,1.03,39.34,198.62,143.71,97.38,4.74
2017-07-01,吉林,70.35,1.03,17.78,117.06,68.07,47.23,8.26
2017-07-01,四川,56.62,0.72,24.66,86.33,55.08,32.18,14.7
2017-07-01,天津,116.49,1.32,34.99,145.87,122.0,80.98,14.27
2017-07-01,宁夏,75.82,0.74,24.07,129.44,81.88,33.29,14.43
2017-07-01,安徽,35.76,0.57,22.93,49.85,32.23,17.84,14.12
2017-07-01,山东,68.69,0.76,19.12,122.22,73.06,37.87,10.61
2017-07-01,山西,93.16,1.21,33.19,132.54,98.75,52.71,21.65
2017-07-01,广东,25.68,0.63,15.73,37.17,25.03,12.73,8.3
2017-07-01,广西,29.96,0.74,14.71,35.04,29.1,14.87,9.36
2017-07-01,新疆,53.57,0.71,16.6,92.8,58.97,21.31,8.23
2017-07-01,江苏,43.99,0.88,36.19,44.28,44.19,25.91,11.21
2017-07-01,江西,38.46,0.8,18.88,29.81,37.89,22.84,13.67
2017-07-01,河北,110.23,1.01,30.1,161.03,119.57,70.87,18.35
2017-07-01,河南,76.46,0.93,27.59,119.24,80.82,42.01,11.54
2017-07-01,浙江,46.2,0.6,23.63,53.46,47.41,26.38,8.59
2017-07-01,海南,22.73,0.51,10.91,38.38,20.72,8.52,3.67
2017-07-01,湖北,38.4,0.86,18.97,53.92,37.52,19.54,7.35
2017-07-01,湖南,23.89,0.8,12.32,39.0,20.83,12.13,7.01
2017-07-01,甘肃,63.92,0.5,17.91,107.48,72.8,24.14,10.53
2017-07-01,福建,28.48,0.62,16.72,34.48,28.15,12.52,7.61
2017-07-01,西藏,35.98,0.46,13.71,70.57,40.76,10.53,6.28
2017-07-01,贵州,33.59,0.75,19.36,54.91,31.25,18.96,8.86
2017-07-01,辽宁,76.57,0.89,15.56,146.1,74.58,48.36,9.67
2017-07-01,重庆,75.28,0.83,36.22,107.49,69.43,42.38,10.61
2017-07-01,陕西,67.61,0.92,32.03,103.22,65.05,31.75,11.82
2017-07-01,青海,56.18,0.81,17.17,107.43,61.45,29.73,12.67
2017-07-01,黑龙江,42.35,0.59,18.62,59.28,40.79,22.87,8.3
2017-07-02,上海,40.23,0.57,23.71,70.79,39.47,22.33,7.04
2017-07-02,云南,29.52,0.7,14.27,27.88,29.59,13.26,12.81
2017-07-02,内蒙古,75.45,0.69,24.0,119.87,82.09,41.07,12.95
2017-07-02,北京,135.65,1.08,32.3,158.0,119.72,94.3,7.25
2017-07-02,吉林,50.22,0.99,20.19,85.98,48.16,30.84,8.15
2017-07-02,四川,63.29,0.8,29.34,86.68,65.77,37.38,14.92
2017-07-02,天津,62.53,1.16,32.35,94.47,68.92,37.1,17.12
2017-07-02,宁夏,119.66,0.61,17.76,120.04,158.67,46.48,14.46
2017-07-02,安徽,35.95,0.59,23.26,58.36,31.56,16.97,14.11
2017-07-02,山东,57.66,0.73,18.88,89.85,61.65,32.31,10.76
2017-07-02,山西,105.8,1.39,35.91,150.93,116.55,65.0,23.57
2017-07-02,广东,26.96,0.7,17.9,32.26,26.39,13.66,7.82
2017-07-02,广西,26.03,0.74,15.11,33.55,25.53,13.58,8.93
2017-07-02,新疆,58.35,0.68,17.63,93.85,65.46,20.87,8.12
2017-07-02,江苏,39.4,0.75,29.38,49.89,36.91,21.09,10.13
2017-07-02,江西,32.31,0.74,15.25,28.68,31.21,18.23,12.57
2017-07-02,河北,101.23,1.04,34.94,140.06,114.88,65.67,20.95
2017-07-02,河南,84.33,0.94,28.26,135.95,88.04,45.75,12.82
2017-07-02,浙江,40.33,0.61,22.08,43.85,42.26,21.38,8.14
2017-07-02,海南,25.24,0.53,12.12,41.73,24.03,11.48,3.64
2017-07-02,湖北,45.72,0.93,18.11,72.82,46.03,24.12,7.84
2017-07-02,湖南,30.0,0.85,11.92,51.75,27.62,15.26,8.5
2017-07-02,甘肃,62.22,0.52,17.6,104.82,71.9,24.06,9.78
2017-07-02,福建,30.28,0.63,15.89,36.72,30.74,13.71,7.67
2017-07-02,西藏,33.52,0.47,13.51,70.25,31.56,10.32,6.07
2017-07-02,贵州,46.6,0.74,22.99,45.79,48.29,25.71,8.53
2017-07-02,辽宁,51.65,0.79,18.27,97.65,49.17,32.31,9.25
2017-07-02,重庆,78.66,0.88,46.77,104.45,79.3,44.53,12.28
2017-07-02,陕西,78.3,1.0,35.05,120.16,79.34,40.86,12.97
2017-07-02,青海,57.45,0.85,19.02,93.47,61.55,32.12,13.05
2017-07-02,黑龙江,36.21,0.53,18.84,52.82,34.93,16.91,8.08
2017-07-03,上海,46.19,0.6,25.08,83.73,40.01,26.15,7.94
2017-07-03,云南,27.22,0.71,15.54,31.3,26.23,13.62,11.9
2017-07-03,内蒙古,66.51,0.62,21.36,108.34,73.58,35.76,11.92
2017-07-03,北京,82.56,0.81,29.32,103.87,78.22,59.5,3.02
2017-07-03,吉林,42.86,0.92,22.38,71.23,38.85,21.5,8.04
2017-07-03,四川,57.8,0.79,28.7,79.95,59.37,33.37,13.77
2017-07-03,天津,61.15,1.35,37.88,56.48,69.43,38.7,13.57
2017-07-03,宁夏,54.63,0.62,17.77,91.42,61.29,23.61,13.45
2017-07-03,安徽,42.13,0.61,23.16,60.75,39.98,21.17,14.5
2017-07-03,山东,70.95,0.82,24.24,101.31,77.52,39.87,11.73
2017-07-03,山西,107.74,1.43,39.19,152.67,124.35,68.21,27.91
2017-07-03,广东,24.58,0.77,22.51,28.1,23.2,12.22,7.9
2017-07-03,广西,24.78,0.75,12.93,34.64,23.77,12.48,9.76
2017-07-03,新疆,61.38,0.64,15.58,95.4,73.29,22.01,8.94
2017-07-03,江苏,40.44,0.7,26.8,57.9,38.02,21.21,11.56
2017-07-03,江西,29.47,0.73,14.24,29.9,28.89,15.91,13.69
2017-07-03,河北,95.47,1.02,34.28,119.04,106.27,61.44,19.6
2017-07-03,河南,90.32,0.96,31.26,142.16,96.03,47.94,12.15
2017-07-03,浙江,34.35,0.55,18.87,46.42,34.97,17.71,7.61
2017-07-03,海南,25.64,0.53,13.3,36.32,24.77,11.04,3.88
